role,seed,status,reasons,plan_lap_s,v_peak,thrust_peak,max_angle_deg,stretch,lap_stretched_s,min_gate_gap,n_frame_crossings,frame_margin_m
train,201459,reject,frame_crossing+arena+ref_contact,4.743,6.429,14.703,8.674,1.461,6.93,2.172,2.0,0.0
train,201460,reject,frame_crossing+arena+ref_contact,4.807,5.365,14.739,9.083,1.219,5.862,1.756,2.0,0.0
train,201461,reject,frame_crossing+arena+ref_contact,4.606,6.109,14.76,9.88,1.388,6.396,1.015,2.0,0.0
train,201462,reject,frame_crossing+arena+ref_contact,4.179,5.2,14.72,8.461,1.182,4.939,1.035,1.0,0.0
train,201463,reject,frame_crossing+arena+ref_contact,3.823,5.391,14.712,7.495,1.225,4.683,1.029,1.0,0.0
train,201464,reject,frame_crossing+arena+ref_contact,4.343,4.403,14.704,8.573,1.001,4.347,1.118,1.0,0.0
train,201465,reject,arena,3.596,4.687,14.719,7.115,1.065,3.831,1.3,0.0,0.036
train,201466,reject,frame_crossing+arena+ref_contact,3.813,4.026,14.768,7.116,1.0,3.813,1.128,1.0,0.0
train,201467,reject,frame_crossing+arena+ref_contact,4.754,5.051,14.624,8.193,1.148,5.457,1.047,2.0,0.0
train,201468,reject,frame_crossing+ref_contact,4.35,4.326,14.71,8.101,1.0,4.35,1.029,1.0,0.0
train,201469,reject,frame_crossing+arena+ref_contact,4.449,5.108,14.684,9.724,1.161,5.164,1.405,2.0,0.0
train,201470,reject,frame_crossing+arena+ref_contact,4.821,5.704,14.708,10.573,1.296,6.25,1.496,2.0,0.0
train,201471,reject,arena,4.371,5.076,14.719,8.388,1.154,5.043,1.453,0.0,0.037
train,201472,reject,arena,4.252,4.027,14.615,6.555,1.0,4.252,1.109,0.0,0.037
train,201473,reject,frame_crossing+arena+frame_margin,4.876,5.934,14.709,7.245,1.349,6.576,1.172,1.0,0.011
train,201474,reject,frame_crossing+arena+ref_contact,4.533,4.658,14.726,10.197,1.059,4.798,1.249,3.0,0.0
train,201475,reject,frame_crossing+arena+ref_contact,4.941,5.697,14.72,10.691,1.295,6.398,1.107,3.0,0.0
train,201476,reject,frame_crossing+ref_contact,4.307,4.838,14.69,9.431,1.1,4.736,1.3,1.0,0.0
train,201477,reject,frame_crossing+arena+ref_contact,5.008,5.353,14.617,9.889,1.217,6.092,1.28,1.0,0.0
train,201478,reject,frame_crossing+arena+ref_contact,4.514,5.916,14.623,6.49,1.345,6.069,1.058,2.0,0.0
train,201479,reject,frame_crossing+arena+ref_contact,4.784,6.386,14.72,9.567,1.451,6.944,2.259,3.0,0.0
train,201480,reject,frame_crossing+arena+ref_contact,4.188,4.137,14.743,4.903,1.0,4.188,1.043,2.0,0.0
train,201481,reject,frame_crossing+arena+frame_margin,4.387,5.41,14.639,5.941,1.23,5.394,1.029,1.0,0.017
train,201482,reject,frame_crossing+arena+ref_contact,4.68,4.796,14.7,9.012,1.09,5.101,1.627,2.0,0.0
train,201483,reject,frame_crossing+arena+ref_contact,4.857,5.562,14.74,9.093,1.264,6.139,1.158,1.0,0.0
train,201484,reject,arena,4.851,6.427,14.716,7.698,1.461,7.086,2.36,0.0,0.036
train,201485,reject,frame_crossing+arena+ref_contact,4.856,6.2,14.571,6.671,1.409,6.843,1.271,1.0,0.0
train,201486,reject,frame_crossing+arena+ref_contact,5.153,5.717,14.657,8.88,1.299,6.695,2.177,2.0,0.0
train,201487,reject,frame_crossing+arena+ref_contact,5.01,5.671,14.667,7.337,1.289,6.457,1.419,1.0,0.0
train,201488,reject,frame_crossing+arena+ref_contact,4.511,4.275,14.727,6.229,1.0,4.511,1.461,1.0,0.0
train,201489,reject,frame_crossing+arena+ref_contact,4.51,6.351,14.672,5.625,1.443,6.509,1.158,1.0,0.0
train,201490,reject,arena,4.243,5.443,14.567,5.999,1.237,5.249,1.077,0.0,0.052
train,201491,reject,frame_crossing+arena+ref_contact,4.485,5.209,14.714,10.328,1.184,5.31,1.436,1.0,0.0
train,201492,reject,frame_crossing+arena+ref_contact,4.073,5.31,14.623,6.11,1.207,4.915,1.894,1.0,0.0
train,201493,reject,frame_crossing+arena+ref_contact,4.686,4.759,14.721,7.313,1.082,5.069,1.031,1.0,0.0
train,201494,reject,arena,4.05,6.137,14.776,6.729,1.395,5.648,1.644,0.0,0.044
train,201495,reject,frame_crossing+arena+ref_contact,4.858,5.708,14.599,8.253,1.297,6.302,1.323,3.0,0.0
train,201496,reject,frame_crossing+arena+ref_contact,4.092,5.256,14.61,7.399,1.195,4.888,1.744,1.0,0.0
train,201497,reject,frame_crossing+arena+ref_contact,4.219,4.333,14.689,7.103,1.0,4.219,1.158,1.0,0.0
train,201498,reject,frame_crossing+arena+ref_contact,4.145,5.142,14.72,7.654,1.169,4.844,1.13,1.0,0.0
train,201499,reject,frame_crossing+arena+ref_contact,4.908,5.346,14.599,8.254,1.215,5.964,1.739,2.0,0.0
train,201500,reject,frame_crossing+arena+ref_contact,4.725,6.276,14.699,7.317,1.426,6.74,1.267,4.0,0.0
train,201501,reject,frame_crossing+arena+ref_contact,3.96,4.561,14.495,6.45,1.037,4.105,1.311,2.0,0.0
train,201502,reject,arena,4.521,4.025,14.609,6.884,1.0,4.521,1.189,0.0,0.046
train,201503,reject,frame_crossing+arena+ref_contact,4.563,5.497,14.679,8.531,1.249,5.701,1.553,1.0,0.0
train,201504,reject,arena+ref_contact,5.097,6.233,14.676,7.023,1.417,7.22,1.103,0.0,0.0
train,201505,reject,frame_crossing+arena+ref_contact,5.32,5.782,14.749,8.171,1.314,6.99,2.872,1.0,0.0
train,201506,reject,frame_crossing+arena+ref_contact,4.748,6.384,14.678,6.621,1.451,6.889,1.592,1.0,0.0
train,201507,reject,frame_crossing+arena+ref_contact,4.236,3.524,14.493,6.325,1.0,4.236,1.293,1.0,0.0
train,201508,reject,frame_crossing+arena+ref_contact,4.338,4.599,14.649,7.272,1.045,4.535,1.44,1.0,0.0
train,201509,reject,frame_crossing+arena+frame_margin,4.158,4.99,14.78,8.284,1.134,4.715,1.816,1.0,0.004
train,201510,reject,frame_crossing+arena+ref_contact,4.64,5.918,14.733,8.288,1.345,6.241,2.38,3.0,0.0
train,201511,reject,frame_crossing+arena+ref_contact,4.862,6.687,14.69,5.849,1.52,7.389,1.031,3.0,0.0
train,201512,reject,frame_crossing+arena+ref_contact,4.619,5.288,14.643,7.788,1.202,5.552,1.271,2.0,0.0
train,201513,pass,,4.726,6.037,14.715,9.027,1.372,6.484,2.361,0.0,0.045
train,201514,reject,frame_crossing+arena+ref_contact,5.142,6.248,14.691,9.114,1.42,7.301,1.614,2.0,0.0
train,201515,reject,frame_crossing+arena+ref_contact,4.376,4.627,14.748,6.734,1.051,4.602,1.267,2.0,0.0
train,201516,reject,frame_crossing+arena+ref_contact,4.748,5.473,14.542,9.36,1.244,5.906,1.44,1.0,0.0
train,201517,reject,frame_crossing+arena+ref_contact,4.878,6.348,14.636,6.123,1.443,7.038,1.723,1.0,0.0
train,201518,reject,frame_crossing+arena+ref_contact,4.669,5.417,14.66,6.773,1.231,5.749,1.077,1.0,0.0
train,201519,reject,frame_crossing+arena+ref_contact,4.262,4.483,14.603,6.87,1.019,4.342,1.249,2.0,0.0
train,201520,reject,frame_crossing+arena+ref_contact,4.923,5.789,14.679,6.678,1.316,6.477,1.47,1.0,0.0
train,201521,reject,frame_crossing+arena+ref_contact,4.523,5.133,14.734,7.839,1.167,5.276,1.44,1.0,0.0
train,201522,reject,frame_crossing+arena+ref_contact,4.3,5.186,14.696,5.763,1.179,5.068,1.189,2.0,0.0
train,201523,reject,frame_crossing+arena+ref_contact,3.936,4.888,14.675,10.43,1.111,4.373,1.639,1.0,0.0
train,201524,reject,frame_crossing+arena+ref_contact,3.976,3.69,14.526,7.586,1.0,3.976,1.029,1.0,0.0
train,201525,reject,arena,4.496,6.145,14.611,6.635,1.397,6.279,1.564,0.0,0.04
train,201526,reject,frame_crossing+arena+ref_contact,4.555,5.911,14.677,9.426,1.343,6.12,1.529,3.0,0.0
train,201527,reject,frame_crossing+arena+ref_contact,4.652,5.609,14.765,7.128,1.275,5.93,1.792,1.0,0.0
train,201528,reject,frame_crossing+arena+ref_contact,4.114,3.858,14.661,5.652,1.0,4.114,1.405,1.0,0.0
train,201529,reject,frame_crossing+arena+ref_contact,4.938,6.241,14.712,7.3,1.418,7.004,2.277,1.0,0.0
train,201530,reject,arena+ref_contact,4.194,5.241,14.699,6.921,1.191,4.996,1.097,0.0,0.0
train,201531,reject,frame_crossing+arena+ref_contact,4.081,4.968,14.594,5.648,1.129,4.607,1.253,1.0,0.0
train,201532,reject,arena+frame_margin,4.443,6.482,14.645,7.314,1.473,6.546,1.892,0.0,0.01
train,201533,reject,frame_crossing+arena+ref_contact,4.09,4.575,14.62,7.595,1.04,4.252,1.181,1.0,0.0
train,201534,reject,frame_crossing+arena+ref_contact,4.88,6.103,14.547,7.034,1.387,6.769,1.015,2.0,0.0
train,201535,reject,frame_crossing+arena+ref_contact,4.621,4.644,14.701,8.197,1.055,4.877,1.015,2.0,0.0
train,201536,reject,frame_crossing+arena+ref_contact,4.38,4.999,14.674,6.867,1.136,4.976,1.026,2.0,0.0
train,201537,reject,frame_crossing+arena+ref_contact,4.643,4.302,14.694,7.633,1.0,4.643,1.372,1.0,0.0
train,201538,reject,frame_crossing+arena+ref_contact,4.61,5.161,14.727,6.779,1.173,5.408,1.293,1.0,0.0
train,201539,reject,frame_crossing+arena+ref_contact,4.345,4.484,14.675,7.868,1.019,4.428,1.176,2.0,0.0
train,201540,reject,frame_crossing+ref_contact,4.829,5.494,14.665,10.64,1.249,6.03,1.204,3.0,0.0
train,201541,reject,frame_crossing+arena+ref_contact,4.259,4.936,14.749,9.4,1.122,4.778,1.419,1.0,0.0
train,201542,reject,frame_crossing+arena+ref_contact,4.548,3.592,14.612,6.272,1.0,4.548,1.28,2.0,0.0
train,201543,reject,frame_crossing+arena+ref_contact,4.614,4.98,14.718,7.297,1.132,5.222,1.13,2.0,0.0
train,201544,reject,frame_crossing+arena+ref_contact,5.19,6.137,14.696,7.32,1.395,7.238,2.259,3.0,0.0
train,201545,reject,arena+frame_margin,4.694,5.17,14.752,8.137,1.175,5.516,1.3,0.0,0.015
train,201546,reject,frame_crossing+arena+ref_contact,5.05,6.446,14.67,8.69,1.465,7.398,1.328,3.0,0.0
train,201547,reject,arena+ref_contact,4.652,4.383,14.694,7.329,1.0,4.652,1.245,0.0,0.0
train,201548,reject,frame_crossing+arena+ref_contact,4.944,5.264,14.726,9.126,1.196,5.915,1.103,3.0,0.0
train,201549,reject,frame_crossing+arena+ref_contact,5.029,6.24,14.712,6.472,1.418,7.132,1.571,2.0,0.0
train,201550,reject,frame_crossing+arena+ref_contact,4.766,4.96,14.708,6.528,1.127,5.372,1.026,1.0,0.0
train,201551,reject,frame_crossing+arena+ref_contact,4.138,4.827,14.714,8.304,1.097,4.539,1.836,1.0,0.0
train,201552,reject,frame_crossing+arena+ref_contact,4.617,5.147,14.753,7.8,1.17,5.401,1.231,2.0,0.0
train,201553,reject,frame_crossing+arena+ref_contact,4.586,4.771,14.748,6.502,1.084,4.972,1.3,2.0,0.0
train,201554,reject,frame_crossing+arena+ref_contact,4.991,6.729,14.716,8.491,1.529,7.634,1.032,1.0,0.0
train,201555,reject,frame_crossing+arena+ref_contact,4.993,5.022,14.658,6.831,1.141,5.699,1.031,2.0,0.0
train,201556,reject,frame_crossing+arena+ref_contact,4.182,5.113,14.616,8.834,1.162,4.86,1.015,3.0,0.0
train,201557,reject,frame_crossing+arena+ref_contact,4.467,4.682,14.656,7.978,1.064,4.753,1.181,2.0,0.0
train,201558,reject,frame_crossing+arena+ref_contact,4.471,6.072,14.766,5.675,1.38,6.17,1.301,1.0,0.0
train,201559,reject,frame_crossing+ref_contact,4.789,5.984,14.712,7.305,1.36,6.513,1.644,4.0,0.0
train,201560,reject,arena,4.145,4.95,14.661,6.127,1.125,4.663,1.35,0.0,0.047
train,201561,reject,frame_crossing+arena+ref_contact,4.851,4.826,14.722,8.855,1.097,5.321,1.408,2.0,0.0
train,201562,reject,frame_crossing+arena+ref_contact,4.452,4.0,14.499,7.2,1.0,4.452,1.204,2.0,0.0
train,201563,reject,frame_crossing+arena+ref_contact,4.74,6.352,14.712,6.428,1.444,6.844,1.133,1.0,0.0
train,201564,reject,frame_crossing+arena+ref_contact,4.772,4.189,14.651,9.16,1.0,4.772,1.267,4.0,0.0
train,201565,reject,frame_crossing+arena+ref_contact,5.189,5.508,14.678,10.088,1.252,6.495,1.128,3.0,0.0
train,201566,reject,frame_crossing+arena+ref_contact,4.84,5.735,14.723,10.01,1.303,6.309,1.595,2.0,0.0
train,201567,pass,,3.858,4.211,14.708,5.37,1.0,3.858,1.109,0.0,0.041
train,201568,reject,frame_crossing+arena+ref_contact,5.014,4.285,14.536,6.788,1.0,5.014,1.072,2.0,0.0
train,201569,reject,frame_crossing+arena+ref_contact,5.013,5.796,14.675,9.082,1.317,6.603,1.799,3.0,0.0
train,201570,reject,arena+ref_contact,4.438,4.922,14.66,8.344,1.119,4.965,1.687,0.0,0.0
train,201571,reject,frame_crossing+arena+ref_contact,4.466,5.951,14.722,8.292,1.352,6.04,2.668,2.0,0.0
train,201572,reject,frame_crossing+arena+ref_contact,4.996,5.496,14.666,8.548,1.249,6.241,1.031,1.0,0.0
train,201573,reject,arena+ref_contact,4.085,5.092,14.81,5.759,1.157,4.727,1.348,0.0,0.0
train,201574,reject,frame_crossing+arena+ref_contact,3.969,5.989,14.714,7.253,1.361,5.403,1.031,1.0,0.0
train,201575,reject,frame_crossing+arena+ref_contact,4.855,5.735,14.66,7.885,1.303,6.328,1.348,2.0,0.0
train,201576,reject,frame_crossing+arena+ref_contact,4.525,5.924,14.675,8.92,1.346,6.091,1.333,3.0,0.0
train,201577,reject,frame_crossing+arena+ref_contact,4.412,5.024,14.753,8.652,1.142,5.038,1.384,3.0,0.0
train,201578,reject,frame_crossing+arena+ref_contact,4.603,5.408,14.707,10.151,1.229,5.657,1.245,5.0,0.0
train,201579,reject,frame_crossing+arena+ref_contact,4.506,5.84,14.601,9.522,1.327,5.981,1.434,1.0,0.0
train,201580,reject,frame_crossing+arena+ref_contact,4.841,4.41,14.58,7.677,1.002,4.852,1.35,2.0,0.0
train,201581,reject,frame_crossing+arena+ref_contact,5.086,4.962,14.693,6.612,1.128,5.735,1.328,2.0,0.0
train,201582,reject,frame_crossing+arena+ref_contact,4.337,4.997,14.661,7.669,1.136,4.926,1.077,1.0,0.0
train,201583,reject,frame_crossing+arena+ref_contact,5.26,5.902,14.707,8.032,1.341,7.056,2.951,2.0,0.0
train,201584,reject,frame_crossing+arena+ref_contact,4.914,5.25,14.678,7.931,1.193,5.864,1.13,2.0,0.0
train,201585,reject,frame_crossing+arena+ref_contact,4.371,4.445,14.606,7.213,1.01,4.416,1.323,1.0,0.0
train,201586,reject,frame_crossing+arena+ref_contact,5.005,5.295,14.529,9.007,1.203,6.023,1.015,3.0,0.0
train,201587,reject,frame_crossing+arena+ref_contact,4.712,6.128,14.708,9.177,1.393,6.562,1.274,4.0,0.0
train,201588,reject,frame_crossing+arena+ref_contact,4.599,6.022,14.532,7.099,1.369,6.295,1.072,1.0,0.0
train,201589,reject,frame_crossing+arena+ref_contact,4.888,4.905,14.678,8.443,1.115,5.45,1.434,1.0,0.0
train,201590,reject,frame_crossing+arena+ref_contact,5.033,5.673,14.715,9.11,1.289,6.489,2.294,3.0,0.0
train,201591,reject,frame_crossing+arena+ref_contact,4.131,5.646,14.673,6.613,1.283,5.301,1.792,2.0,0.0
train,201592,reject,frame_crossing+arena+ref_contact,4.663,5.925,14.718,8.451,1.347,6.279,1.398,4.0,0.0
train,201593,reject,frame_crossing+arena+ref_contact,4.762,6.041,14.684,9.785,1.373,6.538,1.617,1.0,0.0
train,201594,reject,arena,4.546,4.644,14.723,5.925,1.055,4.798,1.249,0.0,0.032
train,201595,reject,frame_crossing+arena+ref_contact,4.696,6.458,14.614,10.042,1.468,6.893,1.453,2.0,0.0
train,201596,reject,frame_crossing+arena+ref_contact,4.512,5.781,14.761,6.129,1.314,5.929,1.491,2.0,0.0
train,201597,reject,frame_crossing+arena+ref_contact,4.271,4.081,14.634,9.184,1.0,4.271,1.058,2.0,0.0
train,201598,reject,frame_crossing+frame_margin,4.16,4.699,14.68,6.943,1.068,4.443,1.665,1.0,0.024
train,201599,reject,frame_crossing+arena+ref_contact,4.383,4.742,14.712,6.85,1.078,4.724,1.263,1.0,0.0
train,201600,reject,frame_crossing+ref_contact,4.458,3.79,14.521,6.795,1.0,4.458,1.95,1.0,0.0
train,201601,reject,arena+ref_contact,4.14,4.529,14.705,7.833,1.029,4.261,1.564,0.0,0.0
train,201602,reject,frame_crossing+arena+ref_contact,4.497,4.331,14.646,7.398,1.0,4.497,1.13,2.0,0.0
train,201603,reject,frame_crossing+arena+ref_contact,4.815,5.42,14.719,8.704,1.232,5.932,1.026,3.0,0.0
train,201604,reject,frame_crossing+arena+ref_contact,4.896,5.44,14.573,8.589,1.236,6.053,1.5,3.0,0.0
train,201605,reject,frame_crossing+arena+ref_contact,4.489,4.657,14.624,9.551,1.058,4.751,1.231,1.0,0.0
train,201606,reject,arena+ref_contact,4.897,5.485,14.693,9.214,1.247,6.105,1.072,0.0,0.0
train,201607,reject,frame_crossing+arena+ref_contact,4.857,6.042,14.609,8.433,1.373,6.67,1.245,2.0,0.0
train,201608,reject,frame_crossing+arena+ref_contact,4.863,4.968,14.672,5.221,1.129,5.49,1.133,2.0,0.0
train,201609,reject,frame_crossing+arena+ref_contact,4.689,6.34,14.704,8.98,1.441,6.757,1.327,2.0,0.0
train,201610,reject,frame_crossing+arena+ref_contact,4.73,4.947,14.64,6.038,1.124,5.318,1.035,2.0,0.0
train,201611,reject,frame_crossing+arena+ref_contact,4.399,5.26,14.661,7.078,1.195,5.258,1.582,1.0,0.0
train,201612,reject,frame_crossing+arena+ref_contact,4.72,5.865,14.636,7.732,1.333,6.29,1.323,1.0,0.0
train,201613,reject,frame_crossing+arena+ref_contact,5.195,5.618,14.757,7.658,1.277,6.632,1.148,2.0,0.0
train,201614,reject,frame_crossing+arena+ref_contact,4.509,4.887,14.678,10.206,1.111,5.007,1.626,3.0,0.0
train,201615,reject,frame_crossing+arena+ref_contact,4.173,5.473,14.713,6.958,1.244,5.191,1.405,1.0,0.0
train,201616,reject,frame_crossing+arena+ref_contact,5.196,6.553,14.685,6.993,1.489,7.738,1.026,3.0,0.0
train,201617,reject,frame_crossing+arena+ref_contact,4.445,5.613,14.726,8.314,1.276,5.67,1.747,2.0,0.0
train,201618,reject,frame_crossing+arena+ref_contact,4.343,5.046,14.649,7.522,1.147,4.981,1.984,1.0,0.0
train,201619,reject,frame_crossing+arena+ref_contact,4.161,5.813,14.712,6.637,1.321,5.497,1.205,1.0,0.0
train,201620,reject,frame_crossing+arena+ref_contact,4.929,5.972,14.66,7.33,1.357,6.689,1.072,3.0,0.0
train,201621,reject,frame_crossing+arena+ref_contact,4.708,6.426,14.724,7.537,1.461,6.876,1.176,1.0,0.0
train,201622,reject,frame_crossing+arena+frame_margin,4.198,4.058,14.702,6.444,1.0,4.198,1.235,1.0,0.007
train,201623,reject,arena,4.253,4.354,14.706,5.975,1.0,4.253,1.153,0.0,0.057
train,201624,reject,frame_crossing+arena+ref_contact,4.162,4.539,14.773,8.781,1.032,4.293,1.47,2.0,0.0
train,201625,reject,frame_crossing+ref_contact,4.269,6.049,14.67,5.969,1.375,5.869,2.037,1.0,0.0
train,201626,reject,arena,4.62,3.985,14.618,6.079,1.0,4.62,1.015,0.0,0.048
train,201627,reject,frame_crossing+arena+ref_contact,4.492,5.371,14.666,7.39,1.221,5.484,1.816,2.0,0.0
train,201628,reject,frame_crossing+arena+ref_contact,4.671,5.077,14.707,8.576,1.154,5.389,1.271,3.0,0.0
train,201629,reject,frame_crossing+arena+frame_margin,4.022,3.934,14.445,6.465,1.0,4.022,1.073,1.0,0.004
train,201630,reject,frame_crossing+arena+ref_contact,4.519,5.054,14.687,8.018,1.149,5.19,1.952,1.0,0.0
train,201631,reject,frame_crossing+ref_contact,4.314,5.736,14.739,8.174,1.304,5.624,1.481,2.0,0.0
train,201632,reject,frame_crossing+arena+ref_contact,4.325,4.117,14.605,5.472,1.0,4.325,1.153,1.0,0.0
train,201633,reject,frame_crossing+arena,4.346,6.204,14.702,5.931,1.41,6.128,1.043,1.0,0.037
train,201634,reject,frame_crossing+arena+ref_contact,4.417,5.015,14.734,7.564,1.14,5.034,1.577,1.0,0.0
train,201635,reject,frame_crossing+arena+ref_contact,4.889,3.499,14.561,6.151,1.0,4.889,1.761,2.0,0.0
train,201636,reject,frame_crossing+arena+ref_contact,4.319,5.515,14.611,6.22,1.253,5.414,1.37,1.0,0.0
train,201637,reject,frame_crossing+arena+frame_margin,4.425,5.213,14.657,8.017,1.185,5.242,1.461,1.0,0.005
train,201638,reject,frame_crossing+arena+ref_contact,3.969,5.515,14.714,6.435,1.253,4.975,1.035,1.0,0.0
train,201639,reject,frame_crossing+arena+ref_contact,4.782,5.826,14.702,8.649,1.324,6.331,1.582,2.0,0.0
train,201640,reject,frame_crossing+arena+ref_contact,4.52,4.408,14.723,7.135,1.002,4.529,1.109,1.0,0.0
train,201641,reject,frame_crossing+arena+ref_contact,4.389,3.977,14.647,5.073,1.0,4.389,1.058,2.0,0.0
train,201642,reject,frame_crossing+ref_contact,4.3,4.83,14.673,9.009,1.098,4.721,1.249,1.0,0.0
train,201643,reject,frame_crossing+arena+ref_contact,4.513,5.301,14.686,6.506,1.205,5.437,1.235,1.0,0.0
train,201644,reject,frame_crossing+ref_contact,3.869,4.336,14.645,7.377,1.0,3.869,1.073,1.0,0.0
train,201645,reject,frame_crossing+arena+frame_margin,4.838,4.135,14.655,5.412,1.0,4.838,1.474,1.0,0.011
train,201646,reject,frame_crossing+arena+ref_contact,4.353,5.84,14.551,6.829,1.327,5.777,1.219,2.0,0.0
train,201647,reject,frame_crossing+arena+ref_contact,4.597,5.746,14.716,9.426,1.306,6.003,1.794,3.0,0.0
train,201648,reject,frame_crossing+arena+ref_contact,4.388,4.822,14.706,6.419,1.096,4.809,1.107,1.0,0.0
train,201649,reject,frame_crossing+arena+ref_contact,5.022,5.726,14.708,9.017,1.301,6.536,1.694,3.0,0.0
train,201650,reject,frame_crossing+arena+ref_contact,5.077,5.999,14.628,8.49,1.363,6.922,1.641,2.0,0.0
train,201651,reject,frame_crossing+arena+frame_margin,4.837,5.65,14.733,8.459,1.284,6.211,1.015,1.0,0.008
train,201652,reject,frame_crossing+arena+ref_contact,4.739,5.129,14.711,9.167,1.166,5.524,2.505,2.0,0.0
train,201653,reject,frame_crossing+arena+ref_contact,4.855,4.612,14.72,9.221,1.048,5.088,1.204,1.0,0.0
train,201654,reject,arena,3.984,5.098,14.768,7.319,1.159,4.616,1.026,0.0,0.054
train,201655,reject,frame_crossing+arena+ref_contact,4.651,6.7,14.66,7.931,1.523,7.083,1.37,3.0,0.0
train,201656,reject,frame_crossing+arena+ref_contact,4.552,5.395,14.716,8.003,1.226,5.581,1.047,3.0,0.0
train,201657,reject,frame_crossing+arena+ref_contact,4.771,5.641,14.756,7.961,1.282,6.116,1.794,1.0,0.0
train,201658,pass,,4.337,4.845,14.758,7.115,1.101,4.775,1.198,0.0,0.042
train,201659,reject,arena+ref_contact,4.119,4.114,14.582,7.033,1.0,4.119,1.475,0.0,0.0
train,201660,reject,frame_crossing+arena+ref_contact,4.849,5.341,14.706,10.308,1.214,5.886,1.047,1.0,0.0
train,201661,reject,frame_crossing+arena+ref_contact,4.465,5.509,14.629,7.982,1.252,5.591,1.267,1.0,0.0
train,201662,reject,frame_crossing+arena+ref_contact,4.442,5.616,14.66,9.645,1.276,5.669,1.158,1.0,0.0
train,201663,reject,frame_crossing+arena+ref_contact,4.994,5.038,14.724,7.914,1.145,5.718,1.204,1.0,0.0
train,201664,reject,frame_crossing+frame_margin,4.23,4.188,14.726,6.345,1.0,4.23,1.44,1.0,0.001
train,201665,reject,arena+frame_margin,4.128,4.196,14.783,9.305,1.0,4.128,1.228,0.0,0.004
train,201666,reject,frame_crossing+arena+ref_contact,4.524,5.082,14.666,8.272,1.155,5.225,1.172,1.0,0.0
train,201667,reject,frame_crossing+arena+ref_contact,4.796,4.812,14.64,8.819,1.094,5.246,1.56,2.0,0.0
